Level,Date and Time,Source,Event ID,Task Category
Information,2018-03-12 9:03:41 PM,Security,528,Logon/Logoff,"Successful Logon:
 	User Name:	SecurityNik
 	Domain:		SECURITYNIK-XP
 	Logon ID:		(0x0,0xA5B9)
 	Logon Type:	2
 	Logon Process:	User32  
 	Authentication Package:	Negotiate
 	Workstation Name:	SECURITYNIK-XP
 	Logon GUID:	-
 	Caller User Name:	%9
 	Caller Domain:	%10
 	Caller Logon ID:	%11
 	Caller Process ID: %12
 	Transited Services: %13
 	Source Network Address:	%14
 	Source Port:	%15
 	Caller Process Name:	%16
"
Information,2018-03-12 9:03:41 PM,Security,680,Account Logon,"Logon attempt by:	MICROSOFT_AUTHENTICATION_PACKAGE_V1_0
 Logon account:	SecurityNik
 Source Workstation:	SECURITYNIK-XP
 Error Code:	0x0
"
Information,2018-03-12 9:03:41 PM,Security,538,Logon/Logoff,"User Logoff:
 	User Name:	SecurityNik
 	Domain:		SECURITYNIK-XP
 	Logon ID:		(0x0,0xA57B)
 	Logon Type:	2
"
Information,2018-03-12 9:03:41 PM,Security,576,Privilege Use,"Special privileges assigned to new logon:
 	User Name:	
 	Domain:		
 	Logon ID:		(0x0,0xA57B)
 	Privileges:	SeChangeNotifyPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege"
Information,2018-03-12 9:03:41 PM,Security,528,Logon/Logoff,"Successful Logon:
 	User Name:	SecurityNik
 	Domain:		SECURITYNIK-XP
 	Logon ID:		(0x0,0xA57B)
 	Logon Type:	2
 	Logon Process:	Advapi  
 	Authentication Package:	Negotiate
 	Workstation Name:	SECURITYNIK-XP
 	Logon GUID:	-
 	Caller User Name:	%9
 	Caller Domain:	%10
 	Caller Logon ID:	%11
 	Caller Process ID: %12
 	Transited Services: %13
 	Source Network Address:	%14
 	Source Port:	%15
 	Caller Process Name:	%16
"
Information,2018-03-12 9:03:41 PM,Security,680,Account Logon,"Logon attempt by:	MICROSOFT_AUTHENTICATION_PACKAGE_V1_0
 Logon account:	SecurityNik
 Source Workstation:	SECURITYNIK-XP
 Error Code:	0x0
"
Information,2018-03-12 9:03:41 PM,Security,577,Privilege Use,"Privileged Service Called:
 	Server:		NT Local Security Authority / Authentication Service
 	Service:		LsaRegisterLogonProcess()
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 	Client User Name:	SECURITYNIK-XP$
 	Client Domain:	WORKGROUP
 	Client Logon ID:	(0x0,0x3E7)
 	Privileges:	SeTcbPrivilege
 	Process ID:	%10
 	Process Name:	%11"
Information,2018-03-12 9:03:41 PM,Security,600,Detailed Tracking,"A process was assigned a primary token.
 Assigning Process Information:
 	Process ID:	708
 	Image File Name:	C:\WINDOWS\system32\winlogon.exe
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 New Process Information:
 	Process ID:	1368
 	Image File Name:	C:\WINDOWS\system32\logonui.exe
 	Target User Name:	SECURITYNIK-XP$
 	Target Domain:	WORKGROUP
 	Target Logon ID:	(0x0,0x3E7)
"
Information,2018-03-12 9:03:41 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	1368
 	Image File Name:	C:\WINDOWS\system32\logonui.exe
 	Creator Process ID:	708
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:03:41 PM,Security,577,Privilege Use,"Privileged Service Called:
 	Server:		NT Local Security Authority / Authentication Service
 	Service:		LsaRegisterLogonProcess()
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 	Client User Name:	SECURITYNIK-XP$
 	Client Domain:	WORKGROUP
 	Client Logon ID:	(0x0,0x3E7)
 	Privileges:	SeTcbPrivilege
 	Process ID:	%10
 	Process Name:	%11"
Information,2018-03-12 9:03:41 PM,Security,600,Detailed Tracking,"A process was assigned a primary token.
 Assigning Process Information:
 	Process ID:	752
 	Image File Name:	C:\WINDOWS\system32\services.exe
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 New Process Information:
 	Process ID:	1276
 	Image File Name:	C:\WINDOWS\system32\svchost.exe
 	Target User Name:	LOCAL SERVICE
 	Target Domain:	NT AUTHORITY
 	Target Logon ID:	(0x0,0x3E5)
"
Information,2018-03-12 9:03:41 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	1276
 	Image File Name:	C:\WINDOWS\system32\svchost.exe
 	Creator Process ID:	752
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:03:41 PM,Security,576,Privilege Use,"Special privileges assigned to new logon:
 	User Name:	
 	Domain:		
 	Logon ID:		(0x0,0x3E5)
 	Privileges:	SeAuditPrivilege
			SeAssignPrimaryTokenPrivilege
			SeChangeNotifyPrivilege"
Information,2018-03-12 9:03:41 PM,Security,528,Logon/Logoff,"Successful Logon:
 	User Name:	LOCAL SERVICE
 	Domain:		NT AUTHORITY
 	Logon ID:		(0x0,0x3E5)
 	Logon Type:	5
 	Logon Process:	Advapi  
 	Authentication Package:	Negotiate
 	Workstation Name:	
 	Logon GUID:	-
 	Caller User Name:	%9
 	Caller Domain:	%10
 	Caller Logon ID:	%11
 	Caller Process ID: %12
 	Transited Services: %13
 	Source Network Address:	%14
 	Source Port:	%15
 	Caller Process Name:	%16
"
Information,2018-03-12 9:03:41 PM,Security,600,Detailed Tracking,"A process was assigned a primary token.
 Assigning Process Information:
 	Process ID:	752
 	Image File Name:	C:\WINDOWS\system32\services.exe
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 New Process Information:
 	Process ID:	1228
 	Image File Name:	C:\WINDOWS\system32\svchost.exe
 	Target User Name:	NETWORK SERVICE
 	Target Domain:	NT AUTHORITY
 	Target Logon ID:	(0x0,0x3E4)
"
Information,2018-03-12 9:03:41 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	1228
 	Image File Name:	C:\WINDOWS\system32\svchost.exe
 	Creator Process ID:	752
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:03:41 PM,Security,576,Privilege Use,"Special privileges assigned to new logon:
 	User Name:	NETWORK SERVICE
 	Domain:		NT AUTHORITY
 	Logon ID:		(0x0,0x3E4)
 	Privileges:	SeAuditPrivilege
			SeAssignPrimaryTokenPrivilege
			SeChangeNotifyPrivilege"
Information,2018-03-12 9:03:41 PM,Security,528,Logon/Logoff,"Successful Logon:
 	User Name:	NETWORK SERVICE
 	Domain:		NT AUTHORITY
 	Logon ID:		(0x0,0x3E4)
 	Logon Type:	5
 	Logon Process:	Advapi  
 	Authentication Package:	Negotiate
 	Workstation Name:	
 	Logon GUID:	-
 	Caller User Name:	%9
 	Caller Domain:	%10
 	Caller Logon ID:	%11
 	Caller Process ID: %12
 	Transited Services: %13
 	Source Network Address:	%14
 	Source Port:	%15
 	Caller Process Name:	%16
"
Information,2018-03-12 9:03:41 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	1176
 	Image File Name:	C:\WINDOWS\system32\svchost.exe
 	Creator Process ID:	752
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:03:41 PM,Security,600,Detailed Tracking,"A process was assigned a primary token.
 Assigning Process Information:
 	Process ID:	752
 	Image File Name:	C:\WINDOWS\system32\services.exe
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 New Process Information:
 	Process ID:	1060
 	Image File Name:	C:\WINDOWS\system32\svchost.exe
 	Target User Name:	NETWORK SERVICE
 	Target Domain:	NT AUTHORITY
 	Target Logon ID:	(0x0,0x3E4)
"
Information,2018-03-12 9:03:41 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	1060
 	Image File Name:	C:\WINDOWS\system32\svchost.exe
 	Creator Process ID:	752
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:03:41 PM,Security,577,Privilege Use,"Privileged Service Called:
 	Server:		NT Local Security Authority / Authentication Service
 	Service:		LsaRegisterLogonProcess()
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 	Client User Name:	SECURITYNIK-XP$
 	Client Domain:	WORKGROUP
 	Client Logon ID:	(0x0,0x3E7)
 	Privileges:	SeTcbPrivilege
 	Process ID:	%10
 	Process Name:	%11"
Information,2018-03-12 9:03:41 PM,Security,577,Privilege Use,"Privileged Service Called:
 	Server:		NT Local Security Authority / Authentication Service
 	Service:		LsaRegisterLogonProcess()
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 	Client User Name:	SECURITYNIK-XP$
 	Client Domain:	WORKGROUP
 	Client Logon ID:	(0x0,0x3E7)
 	Privileges:	SeTcbPrivilege
 	Process ID:	%10
 	Process Name:	%11"
Information,2018-03-12 9:03:41 PM,Security,577,Privilege Use,"Privileged Service Called:
 	Server:		NT Local Security Authority / Authentication Service
 	Service:		LsaRegisterLogonProcess()
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 	Client User Name:	SECURITYNIK-XP$
 	Client Domain:	WORKGROUP
 	Client Logon ID:	(0x0,0x3E7)
 	Privileges:	SeTcbPrivilege
 	Process ID:	%10
 	Process Name:	%11"
Information,2018-03-12 9:03:41 PM,Security,577,Privilege Use,"Privileged Service Called:
 	Server:		NT Local Security Authority / Authentication Service
 	Service:		LsaRegisterLogonProcess()
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 	Client User Name:	SECURITYNIK-XP$
 	Client Domain:	WORKGROUP
 	Client Logon ID:	(0x0,0x3E7)
 	Privileges:	SeTcbPrivilege
 	Process ID:	%10
 	Process Name:	%11"
Information,2018-03-12 9:03:41 PM,Security,515,System Event,"A trusted logon process has registered with the Local Security Authority. This logon process will be trusted to submit logon requests. 
 
 	Logon Process Name:	DCOMSCM
 	Caller User Name:	%2
 	Caller Domain:	%3
 	Caller Logon ID:	%4
"
Information,2018-03-12 9:03:41 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	972
 	Image File Name:	C:\WINDOWS\system32\svchost.exe
 	Creator Process ID:	752
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:03:41 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	928
 	Image File Name:	C:\WINDOWS\system32\VBoxService.exe
 	Creator Process ID:	752
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:03:41 PM,Security,577,Privilege Use,"Privileged Service Called:
 	Server:		NT Local Security Authority / Authentication Service
 	Service:		LsaRegisterLogonProcess()
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 	Client User Name:	SECURITYNIK-XP$
 	Client Domain:	WORKGROUP
 	Client Logon ID:	(0x0,0x3E7)
 	Privileges:	SeTcbPrivilege
 	Process ID:	%10
 	Process Name:	%11"
Information,2018-03-12 9:03:41 PM,Security,518,System Event,"An notification package has been loaded by the Security Account Manager. This package will be notified of any account or password changes. 
 Notification Package Name:	scecli"
Information,2018-03-12 9:03:41 PM,Security,515,System Event,"A trusted logon process has registered with the Local Security Authority. This logon process will be trusted to submit logon requests. 
 
 	Logon Process Name:	KSecDD
 	Caller User Name:	%2
 	Caller Domain:	%3
 	Caller Logon ID:	%4
"
Information,2018-03-12 9:03:41 PM,Security,577,Privilege Use,"Privileged Service Called:
 	Server:		NT Local Security Authority / Authentication Service
 	Service:		LsaRegisterLogonProcess()
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 	Client User Name:	SECURITYNIK-XP$
 	Client Domain:	WORKGROUP
 	Client Logon ID:	(0x0,0x3E7)
 	Privileges:	SeTcbPrivilege
 	Process ID:	%10
 	Process Name:	%11"
Information,2018-03-12 9:03:41 PM,Security,577,Privilege Use,"Privileged Service Called:
 	Server:		NT Local Security Authority / Authentication Service
 	Service:		LsaRegisterLogonProcess()
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 	Client User Name:	SECURITYNIK-XP$
 	Client Domain:	WORKGROUP
 	Client Logon ID:	(0x0,0x3E7)
 	Privileges:	SeTcbPrivilege
 	Process ID:	%10
 	Process Name:	%11"
Information,2018-03-12 9:03:41 PM,Security,515,System Event,"A trusted logon process has registered with the Local Security Authority. This logon process will be trusted to submit logon requests. 
 
 	Logon Process Name:	Winlogon\MSGina
 	Caller User Name:	%2
 	Caller Domain:	%3
 	Caller Logon ID:	%4
"
Information,2018-03-12 9:03:41 PM,Security,515,System Event,"A trusted logon process has registered with the Local Security Authority. This logon process will be trusted to submit logon requests. 
 
 	Logon Process Name:	Winlogon
 	Caller User Name:	%2
 	Caller Domain:	%3
 	Caller Logon ID:	%4
"
Information,2018-03-12 9:03:41 PM,Security,577,Privilege Use,"Privileged Service Called:
 	Server:		NT Local Security Authority / Authentication Service
 	Service:		LsaRegisterLogonProcess()
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 	Client User Name:	SECURITYNIK-XP$
 	Client Domain:	WORKGROUP
 	Client Logon ID:	(0x0,0x3E7)
 	Privileges:	SeTcbPrivilege
 	Process ID:	%10
 	Process Name:	%11"
Information,2018-03-12 9:03:41 PM,Security,515,System Event,"A trusted logon process has registered with the Local Security Authority. This logon process will be trusted to submit logon requests. 
 
 	Logon Process Name:	KSecDD
 	Caller User Name:	%2
 	Caller Domain:	%3
 	Caller Logon ID:	%4
"
Information,2018-03-12 9:03:41 PM,Security,514,System Event,"An authentication package has been loaded by the Local Security Authority. This authentication package will be used to authenticate logon attempts. 
 Authentication Package Name:	C:\WINDOWS\system32\msv1_0.dll : MICROSOFT_AUTHENTICATION_PACKAGE_V1_0"
Information,2018-03-12 9:03:41 PM,Security,514,System Event,"An authentication package has been loaded by the Local Security Authority. This authentication package will be used to authenticate logon attempts. 
 Authentication Package Name:	C:\WINDOWS\system32\tspkg.dll : TSSSP"
Information,2018-03-12 9:03:41 PM,Security,514,System Event,"An authentication package has been loaded by the Local Security Authority. This authentication package will be used to authenticate logon attempts. 
 Authentication Package Name:	C:\WINDOWS\system32\wdigest.dll : WDigest"
Information,2018-03-12 9:03:41 PM,Security,514,System Event,"An authentication package has been loaded by the Local Security Authority. This authentication package will be used to authenticate logon attempts. 
 Authentication Package Name:	C:\WINDOWS\system32\schannel.dll : Schannel"
Information,2018-03-12 9:03:41 PM,Security,514,System Event,"An authentication package has been loaded by the Local Security Authority. This authentication package will be used to authenticate logon attempts. 
 Authentication Package Name:	C:\WINDOWS\system32\schannel.dll : Microsoft Unified Security Protocol Provider"
Information,2018-03-12 9:03:41 PM,Security,576,Privilege Use,"Special privileges assigned to new logon:
 	User Name:	
 	Domain:		
 	Logon ID:		(0x0,0x3E4)
 	Privileges:	SeAuditPrivilege
			SeAssignPrimaryTokenPrivilege
			SeChangeNotifyPrivilege"
Information,2018-03-12 9:03:41 PM,Security,514,System Event,"An authentication package has been loaded by the Local Security Authority. This authentication package will be used to authenticate logon attempts. 
 Authentication Package Name:	C:\WINDOWS\system32\msv1_0.dll : NTLM"
Information,2018-03-12 9:03:41 PM,Security,528,Logon/Logoff,"Successful Logon:
 	User Name:	NETWORK SERVICE
 	Domain:		NT AUTHORITY
 	Logon ID:		(0x0,0x3E4)
 	Logon Type:	5
 	Logon Process:	Advapi  
 	Authentication Package:	Negotiate
 	Workstation Name:	
 	Logon GUID:	-
 	Caller User Name:	%9
 	Caller Domain:	%10
 	Caller Logon ID:	%11
 	Caller Process ID: %12
 	Transited Services: %13
 	Source Network Address:	%14
 	Source Port:	%15
 	Caller Process Name:	%16
"
Information,2018-03-12 9:03:41 PM,Security,514,System Event,"An authentication package has been loaded by the Local Security Authority. This authentication package will be used to authenticate logon attempts. 
 Authentication Package Name:	C:\WINDOWS\system32\kerberos.dll : Kerberos"
Information,2018-03-12 9:03:41 PM,Security,514,System Event,"An authentication package has been loaded by the Local Security Authority. This authentication package will be used to authenticate logon attempts. 
 Authentication Package Name:	C:\WINDOWS\system32\LSASRV.dll : Negotiate"
Information,2018-03-12 9:03:16 PM,Security,861,Detailed Tracking,"Windows Firewall did not apply the following rule: 
Rule: 
     Id:- 
     Name:C:\WINDOWS\system32\svchost.exe 
Reason: 1180 resolved to an empty set."
Information,2018-03-12 9:03:13 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	688
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:03:13 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	688
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe
 	Creator Process ID:	808
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:03:12 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	336
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe
 	Creator Process ID:	808
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:03:11 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	880
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:03:10 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	880
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe
 	Creator Process ID:	808
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:03:10 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	1964
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-perfmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:03:09 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	1964
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-perfmon.exe
 	Creator Process ID:	808
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:03:09 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	456
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:03:08 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	456
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe
 	Creator Process ID:	808
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:03:08 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	432
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:03:07 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	432
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe
 	Creator Process ID:	808
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:03:07 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	320
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:03:06 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	320
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe
 	Creator Process ID:	808
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:03:06 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	1572
 	Image File Name:	C:\WINDOWS\system32\cmd.exe
 	Creator Process ID:	1640
 	User Name:	SecurityNik
 	Domain:		SECURITYNIK-XP
 	Logon ID:		(0x0,0xA8BA)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:03:06 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	252
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-wmi.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:03:05 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	252
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-wmi.exe
 	Creator Process ID:	808
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:03:05 PM,Security,861,Detailed Tracking,"Windows Firewall did not apply the following rule: 
Rule: 
     Id:- 
     Name:C:\WINDOWS\system32\svchost.exe 
Reason: 1272 resolved to an empty set."
Information,2018-03-12 9:03:05 PM,Security,861,Detailed Tracking,"Windows Firewall did not apply the following rule: 
Rule: 
     Id:- 
     Name:C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe 
Reason: 808 resolved to an empty set."
Information,2018-03-12 9:03:05 PM,Security,861,Detailed Tracking,"Windows Firewall did not apply the following rule: 
Rule: 
     Id:- 
     Name:C:\WINDOWS\system32\svchost.exe 
Reason: 1180 resolved to an empty set."
Information,2018-03-12 9:03:05 PM,Security,861,Detailed Tracking,"Windows Firewall did not apply the following rule: 
Rule: 
     Id:- 
     Name:C:\WINDOWS\system32\lsass.exe 
Reason: 772 resolved to an empty set."
Information,2018-03-12 9:03:05 PM,Security,861,Detailed Tracking,"Windows Firewall did not apply the following rule: 
Rule: 
     Id:- 
     Name:C:\WINDOWS\system32\lsass.exe 
Reason: 772 resolved to an empty set."
Information,2018-03-12 9:03:05 PM,Security,850,Policy Change,"A change has been made to Windows Firewall exception list. A rule was added. 
 
Profile changed: Local Policy 
Added Rule: 
    Rule Id: Standard 
    Rule Name: All interfaces"
Information,2018-03-12 9:03:05 PM,Security,850,Policy Change,"A change has been made to Windows Firewall exception list. A rule was added. 
 
Profile changed: Local Policy 
Added Rule: 
    Rule Id: Standard 
    Rule Name: All interfaces"
Information,2018-03-12 9:03:05 PM,Security,850,Policy Change,"A change has been made to Windows Firewall exception list. A rule was added. 
 
Profile changed: Local Policy 
Added Rule: 
    Rule Id: Standard 
    Rule Name: All interfaces"
Information,2018-03-12 9:03:05 PM,Security,850,Policy Change,"A change has been made to Windows Firewall exception list. A rule was added. 
 
Profile changed: Local Policy 
Added Rule: 
    Rule Id: Standard 
    Rule Name: All interfaces"
Information,2018-03-12 9:03:05 PM,Security,850,Policy Change,"A change has been made to Windows Firewall exception list. A rule was added. 
 
Profile changed: Local Policy 
Added Rule: 
    Rule Id: Standard 
    Rule Name: All interfaces"
Information,2018-03-12 9:03:05 PM,Security,850,Policy Change,"A change has been made to Windows Firewall exception list. A rule was added. 
 
Profile changed: Local Policy 
Added Rule: 
    Rule Id: Standard 
    Rule Name: All interfaces"
Information,2018-03-12 9:03:05 PM,Security,850,Policy Change,"A change has been made to Windows Firewall exception list. A rule was added. 
 
Profile changed: Local Policy 
Added Rule: 
    Rule Id: Standard 
    Rule Name: All interfaces"
Information,2018-03-12 9:03:05 PM,Security,849,Policy Change,"A rule was listed when the Windows Firewall started. 
 
Profile used: Local Policy 
Rule: 
    Rule Id: Standard 
    Rule Name: Remote Assistance"
Information,2018-03-12 9:03:05 PM,Security,849,Policy Change,"A rule was listed when the Windows Firewall started. 
 
Profile used: Local Policy 
Rule: 
    Rule Id: Standard 
    Rule Name: Network Diagnostics for Windows XP"
Information,2018-03-12 9:03:05 PM,Security,848,Policy Change,"The following policy was active when the Windows Firewall started. 
 
Group Policy applied: No 
Profile used: Standard 
Operational mode: All interfaces 
Allow remote administration: Off 
Allow unicast responses to multicast/broadcast traffic: Disabled 
Security Logging: 
     Log dropped packets: Disabled 
     Log successful connections Disabled"
Information,2018-03-12 9:03:05 PM,Security,600,Detailed Tracking,"A process was assigned a primary token.
 Assigning Process Information:
 	Process ID:	1180
 	Image File Name:	C:\WINDOWS\system32\svchost.exe
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 New Process Information:
 	Process ID:	144
 	Image File Name:	C:\WINDOWS\system32\wscntfy.exe
 	Target User Name:	SecurityNik
 	Target Domain:	SECURITYNIK-XP
 	Target Logon ID:	(0x0,0xA8BA)
"
Information,2018-03-12 9:03:05 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	144
 	Image File Name:	C:\WINDOWS\system32\wscntfy.exe
 	Creator Process ID:	1180
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
